id,timestamp,ownerUsername,text,likesCount,postUrl,commentUrl
18114206716536075,2025-09-26T11:48:51+00:00,riska.dy92,"Dri selasa sampai jumat,, bikin faktur eror terus udh input ampe 32 item ilang mulu.. bikin capeeee",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18114206716536075
18038647823469402,2025-09-26T07:22:05+00:00,litaindahsari,Maintenance lagi,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18038647823469402
17913822564198668,2025-09-26T07:09:29+00:00,hazni_indricahyani,Udh akhir bulan mau lapor msh aja down time,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17913822564198668
17877611496408546,2025-09-26T03:42:52+00:00,farizrafli04,CORETAX SAMPAH,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17877611496408546
17952261014886129,2025-09-26T02:02:08+00:00,leha_jullehaa,KODE OTP KUONTOLLLLLLLLLL,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17952261014886129
18054655475448482,2025-09-25T12:39:33+00:00,jago.izin,Bagi yang butuh dan kena masalah karena email badan silahkan hubungi kami di 083843346310. Tidak ada pembayaran sebelum otp didapatkan. Terimakasih,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18054655475448482
18072172150897333,2025-09-25T09:10:52+00:00,devina0906,Stuck di alamat,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18072172150897333
17925282963132906,2025-09-24T16:54:12+00:00,arifin.poh,Nanti thn 2026 pasti bermasalah waktu lapor SPT tahunan.,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17925282963132906
17953820109006220,2025-09-24T08:55:19+00:00,meldif.dika,Kapan coretax normalnya? Pembuatan NPWP Badan dari tanggal 22/09/2025 sampe saat ini blm bisa verifikasi OTP Email,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17953820109006220
18056679044546428,2025-09-24T08:49:30+00:00,fauzan_putra_abah,Selasa masih eror gaesssss😢,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18056679044546428
18089659912804752,2025-09-24T08:38:13+00:00,4jprtm,"Kayanya sengaja di persulit buat orang lain selain calo, buktinya kalo calo bisa2 aja otp masuk😂pasti ada ordal",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18089659912804752
18096974755646713,2025-09-24T05:45:06+00:00,ghfrn.azz,Kode otp nyangkut.. coretaxgagal,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18096974755646713
18076683212094142,2025-09-24T04:08:25+00:00,rrn.agt8,Bisa bongkar gak bisa pasang apa nih judulnya?,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18076683212094142
17916263439056377,2025-09-24T04:04:45+00:00,rrn.agt8,GAES KALIAN MASIH BERMASALAH TIDAK? INI KENAPA UPLOAD BERHASIL PAS REFRESH STATUS MASIH BELUM KE UPLOAD?,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17916263439056377
17891613981202999,2025-09-24T03:45:56+00:00,_mei.jess06,"Malu yaa min, abis ngibulin menteri sendiri 😂😂😂",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17891613981202999
18042018872409088,2025-09-24T02:16:05+00:00,annsaicha_13,Kenapa tidak bisa buat npwp. Apakah ada gangguan,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18042018872409088
18161278237374229,2025-09-24T01:07:05+00:00,sarahsena97,Kode otp plis,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18161278237374229
18106617328601006,2025-09-24T01:06:57+00:00,sarahsena97,Kode otp plis,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18106617328601006
18322820812232959,2025-09-24T01:06:52+00:00,sarahsena97,Kode otp plis,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18322820812232959
18151891693392819,2025-09-23T12:09:02+00:00,rosnidarr03,"Kk, mau tanya, kemaren no NPWP suami saya sama dengan no NPWP saya kk. Tapi, sekarang khusus NPWP saya udah di tukar jadi NIK. kalau buat SPT tahunan nya tetap dengan NPWP suami atau dengan NPWP saya kk? Mohon penyelasannya kk🙏",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18151891693392819
18056703476552909,2025-09-23T11:43:44+00:00,jefryali86,Yang ga mau ribet .trima jadi bsa wa gays 081213627100 .akun real amanah.,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18056703476552909
17987711192848234,2025-09-23T09:15:42+00:00,viera_shinta,Klo kena tipu atau fissing coretax lapornya kemana min?? Koq udah 2x telpon Kring pajak ga bisa ngobrol sama operatornya?? Mohon solusi,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17987711192848234
18527876737011836,2025-09-23T08:06:50+00:00,pikriiiiyhhh,Gblokkk maintenance 2 hari GA CUKUP KAH!!!,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18527876737011836
17876946714307677,2025-09-23T08:03:06+00:00,adie_djadoel,"Kalo anak magang paling lama 3 bulan. Kerja bagus lanjutkan, kerja jelak, berhentikan. Lah ini... Udah mau setahun kaya gini2 aja 😂😂, dibilang berkembang tai kucing, dana nya aja yg gede, apda kemana tuh duit maintenence ampe 4 hari ga kelar 😂😂",2,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17876946714307677
18399913279137366,2025-09-23T08:00:52+00:00,adie_djadoel,"Memilih menutup CV adalah jalan ninja terbaik saat ini. Dikerjain ga bisa upload, ga dikerjain kena denda 😂😂😂.. Aasssssuuuuuuudahlah",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18399913279137366
18293827084264774,2025-09-23T07:59:29+00:00,adie_djadoel,Wkwkwkwkwk...,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18293827084264774
17943465453047827,2025-09-23T07:19:46+00:00,rezaanggara25,"orang orang kok pada minta kode otp, lah gue buka web nya aja gamuncul apa apa",2,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17943465453047827
18067793396198183,2025-09-23T06:56:11+00:00,lir_va,"Sama seperti kasus teman teman yang lain nih min, sejak 4 hari yang lalu OTP ke email belum masuk masuk. Padahal sudah dicoba 4 email yang berbeda. Kapan akan berjalan normal ya? 😂",1,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18067793396198183
17883891939382191,2025-09-23T06:33:26+00:00,dengrhaa,"kenapa harus ada kode verifikasi sih ribet mana gak ada terus, gimana ini menghambat banget kerjaan",2,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17883891939382191
17844309537566090,2025-09-23T06:30:59+00:00,hannyndee,it nya ganti juga deh,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17844309537566090
18079347226966914,2025-09-23T06:30:19+00:00,syrfh.pr,Capek banget nungguin kode verifikasi,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18079347226966914
17913463518072311,2025-09-23T06:27:59+00:00,ridho.remasakti,Cara perbarui ke 16 digit npwp gimana min,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17913463518072311
18051382625638399,2025-09-23T05:52:38+00:00,helsafelicia,Coretax benerin kim,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18051382625638399
17948451404900068,2025-09-23T05:44:49+00:00,ekinurdamayanti,Pa mau bikin npwp gmna ya jalurnya.. maaf masih awam,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17948451404900068
17924077839114013,2025-09-23T05:24:07+00:00,silahkan_login,Kode otp ke email gak masuk masuk😢😢,1,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17924077839114013
17873300205423727,2025-09-23T05:07:32+00:00,cattleyaputri,ERROR WOI,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17873300205423727
18090533410837332,2025-09-23T05:03:56+00:00,nieenabnab,sampe detik ini masih eror ni?,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18090533410837332
18034507886703985,2025-09-23T04:54:08+00:00,vichafer,GILAAAAA GAAA MASUK AKAL BLAS 😢 KERJAANKU MAKIN NUMPUK GEGARA KELAKUANMU~ kalo gitu gausa ada denda dan bunga dong pak buk klo kita telat dll. Yakali WP harus ngertiin mulu 🔥 capedeh,4,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18034507886703985
17981951807912731,2025-09-23T04:53:25+00:00,w_i_l_d_f_i_r_e,"Udah seminggu lebih gaa bisa bikin NPWP PT, please laa yaaa",1,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17981951807912731
17846795856546040,2025-09-23T04:53:15+00:00,kusdaliyanti,MIN TOLONG jangan error teruss 😢,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17846795856546040
17884247433373330,2025-09-23T04:51:26+00:00,ivanwijayanto20,Gile eror trus,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17884247433373330
18078762397991740,2025-09-23T04:49:49+00:00,mr_brewoks_thrift,Coretax bangke,1,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18078762397991740
18407514721119461,2025-09-23T04:46:48+00:00,rhmtya_13,Ada yg bisa bantu cara cetak kartu NPWP lewat online ??,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18407514721119461
18042350948397255,2025-09-23T04:43:14+00:00,andriyanisari.15,"Sabtu , minggu , senin apa masih kurang sekarang error juga "" Terjadi kesalahan Connection request time out "" 😢 udah hampir setaun masih aja g bisa dioptimalkan Coretaxnya",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18042350948397255
17944036238924999,2025-09-23T04:32:53+00:00,lissprmtsry,MASIH EROR SAMPE SAAT INI JAM 11.30 TGL 23 SEP,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17944036238924999
18085355020930847,2025-09-23T04:32:00+00:00,danieleko_saput,"Kacau pisan ini aplikasi, ngadat2an truuus. Kudu sabaar😂😂",1,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18085355020930847
18104285548609053,2025-09-23T04:28:14+00:00,srimustikaj,Mau tanya min klo untuk layanan wajib pajak untuk pemenuhan kewajiban perpajakan. Kan ada pembatalan surat keterangan penelitian formal bukti pemenuhan kewajiban penyetor pph oleh notaris/ppat itu bagaimana ya?,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18104285548609053
18084552808906634,2025-09-23T04:27:37+00:00,bundaasaza73,"Admin, kemarin downtime 2 hari, Coretaxnya diapain. Ini Senin-Selasa masih time out terus.",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18084552808906634
18086750278859861,2025-09-23T04:22:16+00:00,kangdoel_82,"@ombudsmanri137 @prabowo @gerindra @fraksipartaigerindra @dpr_ri  kalian para pejabat, gas gih ke kantor pajak, ngapain aja mereka,  masak dah berhari hari error terus itu web nya",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18086750278859861
18065417996594731,2025-09-23T04:20:56+00:00,kyp19,pak pur tolong pak😭,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18065417996594731
18066794198463857,2025-09-23T04:18:47+00:00,dijepretbangun,Terima kode OTP untuk login DJP Online pun seabad.,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18066794198463857
18528471790024865,2025-09-23T04:12:08+00:00,halasan_leonardo,Kode OTP emailnya kemana nih!!?,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18528471790024865
18059434106128914,2025-09-23T04:11:32+00:00,karpusss,AGAINNNN??? 👏👏👏,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18059434106128914
17967520520956611,2025-09-23T04:09:53+00:00,yuyun_yulistina,Coretax masih eror ta gais? Dari hari sabtu maintenace sampe skrg belom beres ada apa kah gerangan 😢,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17967520520956611
17861338824427511,2025-09-23T04:07:16+00:00,riiiindu_,Aku dr kamis lho mau verifikasi ga bisa.. masa tunggu 10 menit tp sampe waktu abis bahkan kodenya blm masuk ke email 👹,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17861338824427511
17860509522484484,2025-09-23T04:04:44+00:00,fitri_riyani19,Mau ubah faktur pajak gabisa euyyy,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17860509522484484
17956181351859411,2025-09-23T04:02:15+00:00,dennydogol,"Percuma juga mau berkomentar kayak apa, entah mau gimana lagi @purbayayudhi_official @prabowo",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17956181351859411
18128233726478986,2025-09-23T03:56:44+00:00,mitadmy_,"Error lg, cuma bisa log in buat apa?",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18128233726478986
17967033035806635,2025-09-23T03:50:11+00:00,yourlilac69,"Sabtu minggu senin - SELASA masih ga bisa download faktur pajak, ASTAGHFIRULLAHHALADZIM",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17967033035806635
18111846823551596,2025-09-23T03:49:54+00:00,novihasyiah,"Masih eror kah, mau input retur muter2 kerjaan gak siapp😢",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18111846823551596
18061489310522469,2025-09-23T03:49:51+00:00,duwiprastiwi,Status signing progress semua.. gimna???. Ngerjain orang.,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18061489310522469
18081194014779528,2025-09-23T03:49:40+00:00,calangonamatheo,Coretax kenapa lagi. @purbayayudhi_official pak liat nih anak buah bapak.,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18081194014779528
18136838197451087,2025-09-23T03:48:53+00:00,duwiprastiwi,Uda fix sistem balik k 1 Januari 2025.. kagak bisa di pakai. Pakai subuh baru bisa.,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18136838197451087
18153275281358764,2025-09-23T03:48:35+00:00,indrairawn_,STRESSSSS WOIIIII!!!!!,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18153275281358764
17967097673951431,2025-09-23T03:48:33+00:00,toko_cibubur_sport,"sabtu minggu downtime, senin bisa, selasa down lagi
luar biasa ya maintenance nya",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17967097673951431
17864783478394029,2025-09-23T03:47:16+00:00,duwiprastiwi,Kembali ke setelan awal 1 Januari 2025.. seret masukan negara.,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17864783478394029
18021795602780976,2025-09-23T03:46:39+00:00,duwiprastiwi,Sekilas negara.. buat aplikasi kayak gini. Mang mau direktorat jenderal di hujat satu Indonesia??? Ganti tim  it .. kalu gini terus.,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18021795602780976
17944577952056486,2025-09-23T03:46:38+00:00,nurrini_,Woii benerin lah gua mau kerja gabisa bisaaa,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17944577952056486
17860091961498870,2025-09-23T03:46:17+00:00,sovia91,"Halo min, tolong banget itu coretaxnya dibenerin😢ini udah akhir bulan, semua kerjaan kepending banyak",0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17860091961498870
18083310121925656,2025-09-23T03:45:54+00:00,andy_zhang22,Apa bedanya stlh di maintenance kalau akses Coretax saja sulit nya minta ampuunn... asik Time out .. time out... Time out...dan time out.... Mimin tolong sampaikan,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18083310121925656
18058223396161562,2025-09-23T03:44:44+00:00,astriddeviyani,Kalo cari jawaban kapan ga errornya ada ga?,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18058223396161562
18106947325566174,2025-09-23T03:44:40+00:00,duwiprastiwi,3 hari downtime.. dengan hasil zonk kagak pakai.. kagak da pertanggung jawaban.. kerjaan orang numpuk.,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18106947325566174
17919678000177591,2025-09-23T03:44:29+00:00,ririnhermip,Error mulu coretax,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=17919678000177591
18069559562228877,2025-09-23T03:43:01+00:00,duwiprastiwi,Wah emang benar.. CT error upload gagal Mulu. 5 jam orang kagak kerja. Dengan hasil zonk.. gimana dirjen pertanggung jawaba. Anggota DPR gaji mereka terhambat kagak dipanggil  ngurusin coretax.,0,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18069559562228877
